,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
671,672.0,39759.58647866324,39780.46832853557,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.881849872333987
672,673.0,39799.92270587587,39821.12356116186,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.200855285991565
673,674.0,39847.529377160776,39876.935650302614,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.406273141838028
674,675.0,39960.492975920606,39989.26779655273,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.774820632126648
675,677.0,40012.81274282953,40033.51554610005,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.702803270520235
676,676.0,40012.441424056524,40040.635122374806,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,28.19369831828226
677,678.0,40038.26989581002,40067.87345396465,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,29.603558154623897
678,679.0,40071.30906256241,40100.22174832414,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.912685761730245
679,680.0,40175.568299324375,40196.900334911385,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.33203558700916
680,681.0,40189.73499931676,40218.69426534678,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.959266030018625
681,682.0,40221.88445741879,40248.765938351775,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.88148093298514
682,683.0,40252.16113237927,40273.64416355582,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.483031176554505
683,684.0,40399.96772245087,40428.811798752504,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.844076301633322
684,685.0,40452.86440974627,40473.56143280568,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.697023059416097
685,686.0,40511.48333415072,40532.80468239686,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.321348246143316
686,687.0,40552.977365808576,40573.66983057699,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.69246476841363
687,688.0,40556.81125627568,40577.8003258122,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.98906953651749
688,689.0,40587.92118364519,40616.735156409675,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.813972764488426
689,690.0,40598.124582539815,40619.45982046872,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.33523792890628
690,691.0,40667.78388139854,40696.34529350616,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.56141210761416
